,sqft_living,zipcode,grade,price,sca_sqft_living
16576,2460,98074,8,568500.0,0.48214285714285715
16577,2500,98056,9,620000.0,0.5178571428571429
16578,1830,98106,7,283000.0,-0.08035714285714286
16579,2820,98105,8,875000.0,0.8035714285714286
16581,2070,98092,7,289950.0,0.13392857142857142
16582,1780,98031,7,252500.0,-0.125
16583,2200,98056,8,376000.0,0.25
16584,3240,98074,9,635700.0,1.1785714285714286
16586,1570,98177,7,440000.0,-0.3125
16587,3180,98056,8,439000.0,1.125
16588,1310,98052,6,455000.0,-0.5446428571428571
16589,910,98058,7,225000.0,-0.9017857142857143
16590,1460,98058,7,250000.0,-0.4107142857142857
16591,3410,98027,9,585000.0,1.3303571428571428
16592,2720,98105,7,685000.0,0.7142857142857143
16593,2280,98177,8,420000.0,0.32142857142857145
16594,670,98144,6,245000.0,-1.1160714285714286
16595,1480,98055,7,275000.0,-0.39285714285714285
16596,2330,98023,7,270000.0,0.36607142857142855
16597,2170,98115,8,767250.0,0.22321428571428573
16598,1760,98166,7,229000.0,-0.14285714285714285
16599,1240,98106,8,400000.0,-0.6071428571428571
16601,2800,98033,8,665000.0,0.7857142857142857
16602,2060,98077,7,500000.0,0.125
16603,2360,98010,7,355500.0,0.39285714285714285
16604,2370,98042,9,369000.0,0.4017857142857143
16606,950,98118,7,256000.0,-0.8660714285714286
16607,1980,98045,8,470000.0,0.05357142857142857
16608,2540,98177,9,675000.0,0.5535714285714286
16609,2760,98042,8,369950.0,0.75
16610,2950,98065,9,615000.0,0.9196428571428571
16612,2150,98112,8,950000.0,0.20535714285714285
16613,2760,98112,8,799500.0,0.75
16614,840,98168,6,187000.0,-0.9642857142857143
16615,2890,98074,9,598000.0,0.8660714285714286
16616,2060,98155,8,429950.0,0.125
16617,1700,98059,7,347950.0,-0.19642857142857142
16619,1210,98146,6,205000.0,-0.6339285714285714
16620,1590,98092,7,225000.0,-0.29464285714285715
16621,2620,98075,8,705000.0,0.625
16622,3190,98059,8,535000.0,1.1339285714285714
16623,1450,98022,7,222500.0,-0.41964285714285715
16624,1270,98106,8,313500.0,-0.5803571428571429
16625,2730,98011,9,632000.0,0.7232142857142857
16626,1840,98155,7,467000.0,-0.07142857142857142
16627,1970,98030,8,339000.0,0.044642857142857144
16628,3200,98075,9,712000.0,1.1428571428571428
16629,1060,98028,7,335000.0,-0.7678571428571429
16630,1740,98116,8,470000.0,-0.16071428571428573
16631,810,98052,7,367000.0,-0.9910714285714286
16632,2460,98065,7,440500.0,0.48214285714285715
16633,2100,98058,7,305000.0,0.16071428571428573
16634,1530,98117,7,635000.0,-0.3482142857142857
16635,1670,98119,8,1020000.0,-0.22321428571428573
16636,1175,98103,8,342000.0,-0.6651785714285714
16637,2130,98030,8,283000.0,0.1875
16638,2470,98022,8,430000.0,0.49107142857142855
16639,1700,98001,7,245000.0,-0.19642857142857142
16640,2600,98038,8,355500.0,0.6071428571428571
16641,1460,98115,7,395000.0,-0.4107142857142857
16642,2010,98032,8,324900.0,0.08035714285714286
16643,1320,98116,7,660000.0,-0.5357142857142857
16645,1960,98052,8,552321.0,0.03571428571428571
16646,2050,98004,8,1100000.0,0.11607142857142858
16647,1800,98001,7,237000.0,-0.10714285714285714
16648,1210,98136,7,402000.0,-0.6339285714285714
16649,1830,98027,8,470000.0,-0.08035714285714286
16650,1880,98155,7,395900.0,-0.03571428571428571
16651,860,98103,7,442000.0,-0.9464285714285714
16653,1390,98003,7,190500.0,-0.4732142857142857
16654,3340,98027,9,808000.0,1.2678571428571428
16655,2040,98133,8,500000.0,0.10714285714285714
16658,2110,98133,7,496000.0,0.16964285714285715
16659,2510,98038,9,448000.0,0.5267857142857143
16660,2770,98070,8,645000.0,0.7589285714285714
16661,1120,98136,7,464600.0,-0.7142857142857143
16662,1530,98122,8,590000.0,-0.3482142857142857
16663,1800,98118,7,399000.0,-0.10714285714285714
16664,1030,98118,7,305000.0,-0.7946428571428571
16665,1210,98034,7,478000.0,-0.6339285714285714
16666,1090,98014,6,598800.0,-0.7410714285714286
16667,1790,98155,7,430000.0,-0.11607142857142858
16668,1550,98118,7,433000.0,-0.33035714285714285
16669,2400,98058,8,420000.0,0.42857142857142855
16670,2470,98070,8,585000.0,0.49107142857142855
16671,1170,98055,7,255000.0,-0.6696428571428571
16672,1120,98059,6,305000.0,-0.7142857142857143
16673,1040,98117,6,396000.0,-0.7857142857142857
16674,2460,98023,9,347500.0,0.48214285714285715
16676,1960,98077,7,425000.0,0.03571428571428571
16677,1920,98045,8,429000.0,0.0
16678,1670,98199,8,540000.0,-0.22321428571428573
16679,1340,98024,7,324950.0,-0.5178571428571429
16680,2610,98112,7,1050000.0,0.6160714285714286
16681,1540,98003,7,221000.0,-0.3392857142857143
16682,1640,98125,8,405000.0,-0.25
16684,1930,98008,8,588000.0,0.008928571428571428
16685,1430,98001,7,234950.0,-0.4375
16686,2430,98144,7,580000.0,0.45535714285714285
16687,2460,98006,9,637000.0,0.48214285714285715
16688,2490,98199,8,704000.0,0.5089285714285714
16689,880,98168,6,210000.0,-0.9285714285714286
16690,2110,98117,8,772000.0,0.16964285714285715
16691,1850,98117,8,763000.0,-0.0625
16692,2060,98030,7,213500.0,0.125
16693,1360,98155,6,255000.0,-0.5
16694,2000,98033,8,423500.0,0.07142857142857142
16695,1810,98177,8,520000.0,-0.09821428571428571
16696,2230,98075,8,550000.0,0.2767857142857143
16697,1820,98116,9,795000.0,-0.08928571428571429
16698,2740,98072,8,495000.0,0.7321428571428571
16699,2710,98058,9,455000.0,0.7053571428571429
16701,1980,98055,6,239000.0,0.05357142857142857
16702,1040,98023,6,184900.0,-0.7857142857142857
16703,2810,98058,8,386000.0,0.7946428571428571
16704,2000,98133,8,415000.0,0.07142857142857142
16705,1530,98118,7,387000.0,-0.3482142857142857
16707,3133,98166,9,685000.0,1.0830357142857143
16708,2020,98168,7,340000.0,0.08928571428571429
16709,750,98118,6,422000.0,-1.0446428571428572
16710,1980,98011,8,442000.0,0.05357142857142857
16711,1200,98168,6,280000.0,-0.6428571428571429
16713,2010,98022,7,279000.0,0.08035714285714286
16714,1730,98103,7,569000.0,-0.16964285714285715
16716,860,98032,7,209950.0,-0.9464285714285714
16717,1370,98177,7,468000.0,-0.49107142857142855
16718,1360,98198,7,237100.0,-0.5
16719,2530,98003,8,336000.0,0.5446428571428571
16720,1680,98144,7,500000.0,-0.21428571428571427
16721,1580,98055,7,290000.0,-0.30357142857142855
16723,1600,98126,7,365000.0,-0.2857142857142857
16724,1200,98092,6,146300.0,-0.6428571428571429
16725,1760,98005,8,554000.0,-0.14285714285714285
16726,1670,98034,7,424000.0,-0.22321428571428573
16728,1800,98115,7,508500.0,-0.10714285714285714
16729,1210,98042,7,244500.0,-0.6339285714285714
16730,1280,98055,7,206000.0,-0.5714285714285714
16731,1650,98177,8,643500.0,-0.24107142857142858
16732,1590,98133,7,372500.0,-0.29464285714285715
16733,1900,98107,8,630000.0,-0.017857142857142856
16734,1500,98029,8,418000.0,-0.375
16735,2689,98030,9,425000.0,0.6866071428571429
16736,3250,98027,9,800000.0,1.1875
16737,960,98168,7,208000.0,-0.8571428571428571
16738,1650,98075,7,476000.0,-0.24107142857142858
16739,1690,98023,8,277500.0,-0.20535714285714285
16740,2790,98027,8,478000.0,0.7767857142857143
16741,2310,98122,8,890000.0,0.3482142857142857
16742,1790,98199,8,450000.0,-0.11607142857142858
16743,1230,98003,6,205000.0,-0.6160714285714286
16744,1620,98115,8,665000.0,-0.26785714285714285
16745,2440,98133,8,518000.0,0.4642857142857143
16746,2100,98033,8,465000.0,0.16071428571428573
16747,3040,98092,7,330000.0,1.0
16748,2490,98056,7,449400.0,0.5089285714285714
16749,2690,98053,9,829000.0,0.6875
16750,2190,98034,8,450000.0,0.24107142857142858
16751,1490,98059,7,310000.0,-0.38392857142857145
16752,2530,98072,9,615000.0,0.5446428571428571
16753,2060,98103,8,605000.0,0.125
16754,1970,98027,9,437500.0,0.044642857142857144
16755,1400,98117,7,545000.0,-0.4642857142857143
16757,3000,98052,8,600000.0,0.9642857142857143
16758,1440,98103,7,560000.0,-0.42857142857142855
16760,1170,98117,7,457000.0,-0.6696428571428571
16761,1770,98117,6,585000.0,-0.13392857142857142
16762,1860,98027,8,560000.0,-0.05357142857142857
16764,3820,98108,8,550000.0,1.6964285714285714
16766,1320,98059,7,327000.0,-0.5357142857142857
16767,1730,98070,7,800000.0,-0.16964285714285715
16768,1010,98014,6,150000.0,-0.8125
16769,1140,98107,8,425000.0,-0.6964285714285714
16770,860,98034,7,350000.0,-0.9464285714285714
16771,1540,98045,6,273000.0,-0.3392857142857143
16772,2160,98040,8,750000.0,0.21428571428571427
16773,1450,98031,7,240000.0,-0.41964285714285715
16774,1830,98023,8,400000.0,-0.08035714285714286
16775,1630,98023,7,230000.0,-0.25892857142857145
16776,2500,98031,8,372000.0,0.5178571428571429
16777,1470,98133,7,459500.0,-0.4017857142857143
16778,2380,98056,8,582000.0,0.4107142857142857
16779,2170,98034,7,465000.0,0.22321428571428573
16780,2120,98058,9,386000.0,0.17857142857142858
16781,1530,98007,8,546000.0,-0.3482142857142857
16782,2710,98001,7,278000.0,0.7053571428571429
16783,2860,98065,8,540000.0,0.8392857142857143
16784,2800,98065,7,529000.0,0.7857142857142857
16785,1120,98177,7,554000.0,-0.7142857142857143
16786,1730,98001,7,210000.0,-0.16964285714285715
16787,1010,98032,6,225000.0,-0.8125
16788,2350,98074,9,561600.0,0.38392857142857145
16789,2860,98002,7,300000.0,0.8392857142857143
16792,1310,98001,7,150000.0,-0.5446428571428571
16793,2320,98136,7,400950.0,0.35714285714285715
16794,2210,98074,9,620000.0,0.25892857142857145
16795,2090,98166,8,449000.0,0.15178571428571427
16796,2240,98115,7,630000.0,0.2857142857142857
16797,1180,98133,6,336000.0,-0.6607142857142857
16798,1560,98092,7,299950.0,-0.32142857142857145
16799,1970,98133,8,352500.0,0.044642857142857144
16801,840,98055,6,175000.0,-0.9642857142857143
16802,1830,98023,8,305000.0,-0.08035714285714286
16804,1800,98117,7,607500.0,-0.10714285714285714
16805,1250,98117,7,505000.0,-0.5982142857142857
16806,2440,98198,7,280500.0,0.4642857142857143
16808,3060,98042,8,381000.0,1.0178571428571428
16809,2230,98077,8,482000.0,0.2767857142857143
16810,1270,98034,7,379950.0,-0.5803571428571429
16812,1580,98053,7,425000.0,-0.30357142857142855
16813,2570,98053,8,580000.0,0.5803571428571429
16814,860,98004,7,605000.0,-0.9464285714285714
16815,820,98126,8,194000.0,-0.9821428571428571
16816,2090,98074,8,546200.0,0.15178571428571427
16818,1860,98059,7,315000.0,-0.05357142857142857
16819,900,98116,6,465000.0,-0.9107142857142857
16820,1160,98010,6,330000.0,-0.6785714285714286
16822,2300,98058,7,265000.0,0.3392857142857143
16824,1130,98146,6,126500.0,-0.7053571428571429
16825,2920,98052,9,760000.0,0.8928571428571429
16826,1230,98112,9,540000.0,-0.6160714285714286
16827,2190,98028,7,446000.0,0.24107142857142858
16828,850,98019,6,170000.0,-0.9553571428571429
16829,1500,98034,7,379000.0,-0.375
16831,3150,98075,9,800000.0,1.0982142857142858
16832,1300,98042,7,260000.0,-0.5535714285714286
16833,3160,98040,7,820000.0,1.1071428571428572
16834,2070,98092,7,449950.0,0.13392857142857142
16835,1790,98034,7,392000.0,-0.11607142857142858
16836,1650,98075,8,465000.0,-0.24107142857142858
16837,2070,98052,7,449950.0,0.13392857142857142
16838,1580,98103,7,520000.0,-0.30357142857142855
16839,2170,98008,8,546800.0,0.22321428571428573
16840,2220,98004,7,825000.0,0.26785714285714285
16841,1440,98155,7,337000.0,-0.42857142857142855
16842,720,98117,6,333000.0,-1.0714285714285714
16843,1120,98116,8,380000.0,-0.7142857142857143
16844,1970,98003,8,280000.0,0.044642857142857144
16845,1420,98022,6,202000.0,-0.44642857142857145
16846,2250,98075,8,585000.0,0.29464285714285715
16847,2630,98056,8,435000.0,0.6339285714285714
16849,1280,98144,7,364000.0,-0.5714285714285714
16850,1260,98115,6,300000.0,-0.5892857142857143
16851,1930,98053,8,558000.0,0.008928571428571428
16852,1048,98055,7,199950.0,-0.7785714285714286
16853,1640,98006,8,515000.0,-0.25
16854,2380,98136,8,590000.0,0.4107142857142857
16855,2530,98005,8,813500.0,0.5446428571428571
16856,2700,98033,8,725000.0,0.6964285714285714
16857,2330,98074,8,490000.0,0.36607142857142855
16858,2160,98022,7,277000.0,0.21428571428571427
16859,1470,98010,7,325000.0,-0.4017857142857143
16860,2280,98033,8,649800.0,0.32142857142857145
16861,1280,98122,7,425000.0,-0.5714285714285714
16862,850,98117,7,460000.0,-0.9553571428571429
16864,2690,98177,8,469000.0,0.6875
16865,2440,98117,8,566000.0,0.4642857142857143
16866,1930,98059,8,407500.0,0.008928571428571428
16867,800,98125,6,353500.0,-1.0
16868,2430,98059,8,524000.0,0.45535714285714285
16869,1990,98010,7,264950.0,0.0625
16870,2550,98011,9,547500.0,0.5625
16871,1370,98038,7,264500.0,-0.49107142857142855
16872,2020,98008,7,507500.0,0.08928571428571429
16873,1560,98116,8,560000.0,-0.32142857142857145
16875,3560,98122,9,835000.0,1.4642857142857142
16876,2120,98108,8,440000.0,0.17857142857142858
16877,2920,98199,8,1020000.0,0.8928571428571429
16878,1340,98178,7,300000.0,-0.5178571428571429
16879,1230,98117,6,125000.0,-0.6160714285714286
16881,2080,98178,7,315000.0,0.14285714285714285
16882,2070,98031,7,320000.0,0.13392857142857142
16884,2190,98040,7,760000.0,0.24107142857142858
16885,1730,98168,6,265000.0,-0.16964285714285715
16886,1250,98126,7,355000.0,-0.5982142857142857
16887,1300,98106,6,300000.0,-0.5535714285714286
16888,2080,98034,7,474950.0,0.14285714285714285
16889,2180,98014,7,470000.0,0.23214285714285715
16890,1630,98033,7,437500.0,-0.25892857142857145
16891,1840,98117,8,520000.0,-0.07142857142857142
16892,1370,98198,6,237600.0,-0.49107142857142855
16893,950,98198,8,162950.0,-0.8660714285714286
16894,1690,98024,8,457000.0,-0.20535714285714285
16895,1780,98006,8,635000.0,-0.125
16896,2840,98118,8,735000.0,0.8214285714285714
16897,2000,98034,9,910000.0,0.07142857142857142
16898,1570,98126,8,346500.0,-0.3125
16899,2370,98074,9,655000.0,0.4017857142857143
16900,1610,98024,7,425000.0,-0.2767857142857143
16901,1300,98002,6,137000.0,-0.5535714285714286
16902,2620,98011,9,557500.0,0.625
16903,3060,98010,8,415000.0,1.0178571428571428
16904,2780,98007,9,830000.0,0.7678571428571429
16906,1310,98052,7,420000.0,-0.5446428571428571
16907,1100,98125,7,353000.0,-0.7321428571428571
16908,1480,98019,8,560000.0,-0.39285714285714285
16909,1270,98107,8,445700.0,-0.5803571428571429
16910,1270,98118,7,226000.0,-0.5803571428571429
16911,890,98056,7,358000.0,-0.9196428571428571
16912,1480,98006,7,501000.0,-0.39285714285714285
16913,3240,98155,9,609000.0,1.1785714285714286
16915,3210,98007,8,725000.0,1.1517857142857142
16916,1870,98072,7,350500.0,-0.044642857142857144
16917,3990,98112,8,610000.0,1.8482142857142858
16918,1160,98115,7,605125.0,-0.6785714285714286
16920,1850,98053,8,550000.0,-0.0625
16921,1060,98136,7,335000.0,-0.7678571428571429
16922,1100,98034,7,397000.0,-0.7321428571428571
16923,1190,98010,7,240000.0,-0.6517857142857143
16924,1030,98003,7,240000.0,-0.7946428571428571
16925,1140,98011,7,262500.0,-0.6964285714285714
16926,2260,98103,7,440000.0,0.30357142857142855
16927,1140,98014,6,160000.0,-0.6964285714285714
16928,1860,98112,7,427000.0,-0.05357142857142857
16929,4080,98053,9,920000.0,1.9285714285714286
16931,2870,98077,9,480000.0,0.8482142857142857
16932,2300,98052,9,615000.0,0.3392857142857143
16933,2230,98199,7,736500.0,0.2767857142857143
16934,1920,98116,8,542500.0,0.0
16935,700,98056,6,191000.0,-1.0892857142857142
16936,2740,98074,8,730000.0,0.7321428571428571
16939,1500,98058,7,284000.0,-0.375
16940,2490,98074,9,645000.0,0.5089285714285714
16941,1330,98023,7,218000.0,-0.5267857142857143
16942,3190,98034,8,675000.0,1.1339285714285714
16943,1590,98115,7,575000.0,-0.29464285714285715
16944,830,98133,6,225000.0,-0.9732142857142857
16945,1810,98033,8,626000.0,-0.09821428571428571
16946,2910,98168,9,499950.0,0.8839285714285714
16947,2180,98155,7,405000.0,0.23214285714285715
16948,1090,98092,6,152500.0,-0.7410714285714286
16949,2160,98031,8,325000.0,0.21428571428571427
16950,2110,98033,7,475300.0,0.16964285714285715
16951,2180,98126,7,485000.0,0.23214285714285715
16952,2100,98122,7,720000.0,0.16071428571428573
16953,1410,98133,7,465000.0,-0.45535714285714285
16954,1020,98115,7,489000.0,-0.8035714285714286
16956,2090,98031,7,288000.0,0.15178571428571427
16957,1350,98022,7,225000.0,-0.5089285714285714
16958,2650,98146,8,499000.0,0.6517857142857143
16959,3520,98027,8,632000.0,1.4285714285714286
16960,2040,98052,8,580000.0,0.10714285714285714
16961,2340,98122,8,730000.0,0.375
16962,1770,98031,7,325000.0,-0.13392857142857142
16963,1100,98056,7,421000.0,-0.7321428571428571
16964,1490,98059,8,316000.0,-0.38392857142857145
16965,1460,98117,6,415000.0,-0.4107142857142857
16966,1350,98053,7,401000.0,-0.5089285714285714
16968,1820,98008,8,539950.0,-0.08928571428571429
16969,1170,98106,6,335000.0,-0.6696428571428571
16970,1450,98065,7,339000.0,-0.41964285714285715
16971,2200,98133,7,414950.0,0.25
16972,1610,98004,8,650000.0,-0.2767857142857143
16973,2690,98014,8,445000.0,0.6875
16974,1850,98023,9,295000.0,-0.0625
16975,2250,98119,9,975000.0,0.29464285714285715
16976,1580,98055,7,296500.0,-0.30357142857142855
16977,2030,98077,8,440000.0,0.09821428571428571
16978,1890,98034,7,420000.0,-0.026785714285714284
16979,2140,98092,8,302000.0,0.19642857142857142
16980,1770,98058,8,350000.0,-0.13392857142857142
16981,3320,98022,8,667000.0,1.25
16982,1640,98103,7,645000.0,-0.25
16983,1820,98056,7,430000.0,-0.08928571428571429
16984,1410,98126,7,413000.0,-0.45535714285714285
16985,1240,98033,7,420000.0,-0.6071428571428571
16986,1780,98052,7,495000.0,-0.125
16989,1900,98133,8,500000.0,-0.017857142857142856
16990,1010,98119,7,636100.0,-0.8125
16991,2870,98029,9,720000.0,0.8482142857142857
16992,1620,98003,8,298000.0,-0.26785714285714285
16993,1480,98117,6,409000.0,-0.39285714285714285
16994,2650,98042,9,370000.0,0.6517857142857143
16995,1410,98023,7,230000.0,-0.45535714285714285
16996,1360,98155,7,290000.0,-0.5
16997,2930,98023,8,420000.0,0.9017857142857143
17000,1710,98074,7,482000.0,-0.1875
17001,2180,98045,9,488000.0,0.23214285714285715
17002,2870,98006,9,760369.0,0.8482142857142857
17003,1500,98168,8,170000.0,-0.375
17004,2120,98006,8,625000.0,0.17857142857142858
17005,1590,98034,7,357000.0,-0.29464285714285715
17006,1830,98074,8,583000.0,-0.08035714285714286
17007,1210,98168,7,173250.0,-0.6339285714285714
17008,1590,98133,7,414050.0,-0.29464285714285715
17009,1050,98116,6,400000.0,-0.7767857142857143
17010,1550,98074,8,537000.0,-0.33035714285714285
17011,2070,98034,7,465000.0,0.13392857142857142
17012,1740,98056,8,425000.0,-0.16071428571428573
17013,1700,98052,6,445000.0,-0.19642857142857142
17014,1200,98023,6,179950.0,-0.6428571428571429
17015,1710,98003,7,275000.0,-0.1875
17016,1840,98001,7,190000.0,-0.07142857142857142
17017,1900,98118,7,385000.0,-0.017857142857142856
17018,2300,98024,6,303000.0,0.3392857142857143
17019,970,98058,6,165000.0,-0.8482142857142857
17020,1270,98107,6,600000.0,-0.5803571428571429
17021,3130,98027,8,710000.0,1.0803571428571428
17023,1480,98010,7,269950.0,-0.39285714285714285
17024,3310,98052,9,838000.0,1.2410714285714286
17025,1590,98102,7,670500.0,-0.29464285714285715
17026,1690,98155,7,420000.0,-0.20535714285714285
17027,1690,98030,7,370000.0,-0.20535714285714285
17028,1500,98133,7,360000.0,-0.375
17029,2320,98034,8,562500.0,0.35714285714285715
17030,3300,98198,8,360500.0,1.2321428571428572
17031,1445,98027,7,389999.0,-0.42410714285714285
17032,1890,98027,7,450000.0,-0.026785714285714284
17033,1760,98003,7,247500.0,-0.14285714285714285
17035,1980,98034,7,455000.0,0.05357142857142857
17036,2120,98177,7,379400.0,0.17857142857142858
17037,760,98065,6,190000.0,-1.0357142857142858
17038,1300,98053,7,326188.0,-0.5535714285714286
17039,1160,98106,7,168000.0,-0.6785714285714286
17040,2340,98038,8,314000.0,0.375
17041,2710,98027,9,630000.0,0.7053571428571429
17042,1440,98008,7,550000.0,-0.42857142857142855
17043,1980,98074,8,530000.0,0.05357142857142857
17044,1680,98033,7,637500.0,-0.21428571428571427
17045,1390,98126,8,400000.0,-0.4732142857142857
17046,3100,98125,8,700000.0,1.0535714285714286
17047,1680,98022,7,272000.0,-0.21428571428571427
17048,2710,98065,8,600000.0,0.7053571428571429
17049,840,98136,7,450600.0,-0.9642857142857143
17051,1120,98022,6,225000.0,-0.7142857142857143
17053,1210,98042,6,219950.0,-0.6339285714285714
17054,1940,98115,7,580000.0,0.017857142857142856
17055,1930,98053,7,568000.0,0.008928571428571428
17056,1270,98028,7,406000.0,-0.5803571428571429
17057,1680,98117,7,469000.0,-0.21428571428571427
17058,2090,98056,8,415000.0,0.15178571428571427
17059,1000,98006,7,390000.0,-0.8214285714285714
17060,1350,98003,8,251000.0,-0.5089285714285714
17061,3280,98126,9,750000.0,1.2142857142857142
17062,2390,98122,9,845000.0,0.41964285714285715
17063,1860,98059,7,350000.0,-0.05357142857142857
17064,1380,98133,7,322000.0,-0.48214285714285715
17065,3070,98011,8,664500.0,1.0267857142857142
17066,2190,98109,8,988000.0,0.24107142857142858
17067,1990,98103,7,625000.0,0.0625
17068,930,98006,6,675000.0,-0.8839285714285714
17069,2070,98027,7,503000.0,0.13392857142857142
17070,2170,98166,8,431000.0,0.22321428571428573
17071,1910,98031,7,250000.0,-0.008928571428571428
17072,2100,98031,8,268500.0,0.16071428571428573
17073,3560,98177,9,1070000.0,1.4642857142857142
17074,2290,98058,7,295000.0,0.33035714285714285
17075,2130,98040,8,780000.0,0.1875
17076,2160,98031,8,354000.0,0.21428571428571427
17077,860,98133,6,305000.0,-0.9464285714285714
17078,2880,98052,8,733000.0,0.8571428571428571
17079,2100,98004,8,640000.0,0.16071428571428573
17080,2360,98040,8,840000.0,0.39285714285714285
17082,1560,98177,8,525000.0,-0.32142857142857145
17083,1680,98052,7,625000.0,-0.21428571428571427
17084,1380,98122,8,350000.0,-0.48214285714285715
17085,2610,98103,8,650000.0,0.6160714285714286
17086,870,98126,7,435000.0,-0.9375
17087,1210,98006,8,660000.0,-0.6339285714285714
17088,1150,98053,6,350000.0,-0.6875
17089,3110,98106,8,435000.0,1.0625
17090,2550,98023,8,375900.0,0.5625
17091,2430,98003,8,272000.0,0.45535714285714285
17092,1460,98023,7,233000.0,-0.4107142857142857
17093,1330,98116,7,500000.0,-0.5267857142857143
17094,2040,98155,8,540000.0,0.10714285714285714
17095,2375,98052,9,712000.0,0.40625
17096,2480,98059,7,425000.0,0.5
17097,1580,98168,7,242000.0,-0.30357142857142855
17098,2740,98011,7,515000.0,0.7321428571428571
17099,1920,98056,7,415000.0,0.0
17100,2200,98003,8,375000.0,0.25
17101,910,98001,7,182500.0,-0.9017857142857143
17102,1860,98198,7,310000.0,-0.05357142857142857
17103,1510,98136,7,360000.0,-0.36607142857142855
17104,3920,98053,9,889000.0,1.7857142857142858
17105,1330,98117,7,450500.0,-0.5267857142857143
17106,1964,98030,9,342000.0,0.039285714285714285
17107,1520,98177,8,413000.0,-0.35714285714285715
17109,770,98155,7,180000.0,-1.0267857142857142
17111,1070,98010,7,224400.0,-0.7589285714285714
17112,1430,98188,7,280000.0,-0.4375
17113,1670,98027,8,500000.0,-0.22321428571428573
17114,710,98166,6,153000.0,-1.0803571428571428
17115,1920,98133,7,385000.0,0.0
17116,750,98177,7,325000.0,-1.0446428571428572
17117,2210,98002,7,315000.0,0.25892857142857145
17118,1660,98030,7,294999.0,-0.23214285714285715
17120,1910,98001,8,299000.0,-0.008928571428571428
17121,780,98168,6,146000.0,-1.0178571428571428
17122,1650,98133,7,290000.0,-0.24107142857142858
17124,810,98118,6,367500.0,-0.9910714285714286
17125,2750,98019,8,535000.0,0.7410714285714286
17126,1650,98014,7,334999.0,-0.24107142857142858
17127,1960,98199,7,655000.0,0.03571428571428571
17129,2230,98011,7,480000.0,0.2767857142857143
17130,1280,98126,7,465000.0,-0.5714285714285714
17131,1240,98058,7,297950.0,-0.6071428571428571
17132,1860,98122,7,590000.0,-0.05357142857142857
17133,2410,98107,8,805000.0,0.4375
17134,1960,98023,7,204250.0,0.03571428571428571
17135,1710,98029,8,500000.0,-0.1875
17136,3480,98042,9,490000.0,1.3928571428571428
17138,2960,98070,9,750000.0,0.9285714285714286
17139,2670,98155,9,405000.0,0.6696428571428571
17141,2830,98075,9,680000.0,0.8125
17142,1120,98125,6,355000.0,-0.7142857142857143
17143,1310,98168,6,280000.0,-0.5446428571428571
17144,1710,98028,7,385000.0,-0.1875
17145,2200,98006,8,505000.0,0.25
17146,3310,98003,9,429900.0,1.2410714285714286
17147,2280,98034,9,560000.0,0.32142857142857145
17148,1640,98042,7,231000.0,-0.25
17149,750,98106,6,135000.0,-1.0446428571428572
17150,3520,98107,8,800000.0,1.4285714285714286
17151,2720,98059,8,420000.0,0.7142857142857143
17152,1660,98034,7,360000.0,-0.23214285714285715
17153,2560,98029,9,642000.0,0.5714285714285714
17154,1080,98052,7,379950.0,-0.75
17155,2050,98005,9,745000.0,0.11607142857142858
17156,2670,98144,9,630000.0,0.6696428571428571
17157,1730,98031,7,250000.0,-0.16964285714285715
17158,990,98072,7,275000.0,-0.8303571428571429
17159,3560,98118,7,435000.0,1.4642857142857142
17161,1880,98107,7,560000.0,-0.03571428571428571
17162,1870,98034,7,325000.0,-0.044642857142857144
17164,2570,98031,9,399950.0,0.5803571428571429
17165,2940,98059,9,752000.0,0.9107142857142857
17167,2150,98028,7,400000.0,0.20535714285714285
17168,1330,98108,7,240000.0,-0.5267857142857143
17169,3220,98075,8,640000.0,1.1607142857142858
17170,2710,98056,9,564450.0,0.7053571428571429
17171,1630,98027,6,300000.0,-0.25892857142857145
17172,1680,98042,8,286000.0,-0.21428571428571427
17173,1930,98053,7,531800.0,0.008928571428571428
17174,2140,98034,7,502000.0,0.19642857142857142
17176,1350,98006,7,450000.0,-0.5089285714285714
17178,1320,98126,7,526000.0,-0.5357142857142857
17179,2100,98166,7,335000.0,0.16071428571428573
17180,710,98168,6,187250.0,-1.0803571428571428
17181,2350,98115,7,735000.0,0.38392857142857145
17182,1180,98125,7,425000.0,-0.6607142857142857
17183,1250,98038,6,110000.0,-0.5982142857142857
17184,1490,98059,7,305000.0,-0.38392857142857145
17185,1000,98055,6,212000.0,-0.8214285714285714
17187,2300,98030,8,298950.0,0.3392857142857143
17188,1330,98033,7,525000.0,-0.5267857142857143
17189,3200,98075,9,707000.0,1.1428571428571428
17192,2030,98034,7,420000.0,0.09821428571428571
17193,2700,98005,8,625000.0,0.6964285714285714
17194,1670,98005,8,620000.0,-0.22321428571428573
17196,2650,98077,9,549950.0,0.6517857142857143
17198,2820,98177,9,705000.0,0.8035714285714286
17199,1690,98001,7,197000.0,-0.20535714285714285
17200,1420,98031,8,265000.0,-0.44642857142857145
17201,1790,98166,7,297000.0,-0.11607142857142858
17202,1320,98042,7,207500.0,-0.5357142857142857
17203,1509,98133,8,410000.0,-0.3669642857142857
17204,1610,98031,7,268000.0,-0.2767857142857143
17205,1550,98022,6,330000.0,-0.33035714285714285
17206,1160,98177,6,417500.0,-0.6785714285714286
